source,target,video_id,channel_id,created_utc,comment_id
9205553798c21ee5,119f41d3771c5e90,dBAp6nwvYdg,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-23 16:11:21+00:00,Ugy3GtsbkQ6l2NCfpoN4AaABAg.AVv3RC381rBAVxFcuCGLtf
e15648c9b6b8edf3,0b3b47498bfe15b9,jBQBZuH2F5o,UC_gUM8rL-Lrg6O3adPW9K1g,2026-03-12 12:01:01+00:00,Ugy3sgzQumgg_mImpa94AaABAg.AUFCP6GlfyOAUFeadoLJUD
7c884f56f258a3bf,b102889c2f14df4f,LgAuD554EGI,UC_gUM8rL-Lrg6O3adPW9K1g,2026-04-18 16:52:00+00:00,Ugy6SkLLFETR1nT6pjd4AaABAg.AVkD1Yg5UJmAVkSJDKy-8B
174b3a61b4cc0de8,b102889c2f14df4f,LgAuD554EGI,UC_gUM8rL-Lrg6O3adPW9K1g,2026-04-18 17:01:53+00:00,Ugy6SkLLFETR1nT6pjd4AaABAg.AVkD1Yg5UJmAVkTRbjEgvs
174b3a61b4cc0de8,b102889c2f14df4f,LgAuD554EGI,UC_gUM8rL-Lrg6O3adPW9K1g,2026-04-18 18:23:03+00:00,Ugy6SkLLFETR1nT6pjd4AaABAg.AVkD1Yg5UJmAVkbj3QnCnH
759f90eeeb0d22e1,9777ff3bbf868ca6,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-15 09:17:13+00:00,Ugy6n-TQ5QbW4LbjvFJ4AaABAg.AVbZQo4gR8wAVbuscamgtk
caa73a8107d171a6,22fe3482661f5923,pdszb79VEbo,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-16 00:51:59+00:00,Ugy8erYKiwfZajfB4ZN4AaABAg.AUOixQntOv4AUOlD2gENAl
58944f8d4299b5cc,6f2f92590502003c,9be75MvSKzY,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-03-11 20:24:22+00:00,Ugy8uD3WsPWYu2oUkGp4AaABAg.AUDnxsB3Ok1AUDzPOlb2mz
7938dbf24071f772,117d8a969c0404a4,ZNz9jTfliLc,UCndZODCxN_YaX1f8UoyFbMA,2026-05-14 18:18:28+00:00,Ugy8wrPVOXkPVvN5wKV4AaABAg.AWfUUy-I-8yAWnYsIisGSt
10b46994397e43c4,73837eeb79acecf1,BTPfzJFYWuY,UCupvZG-5ko_eiXAupbDfxWw,2026-03-10 09:52:49+00:00,Ugy9kZYynjZDKLlSq9p4AaABAg.AU9i3r4OAAAAUAHKybpIs0
6538e8396b64b4ed,1e52c599bdae6e59,2sbvbKlbj6Q,UCiDyg5GUMxZiHiwiQ29Nwhw,2026-04-12 07:15:55+00:00,Ugy9s5PV8sdZsvXXpB94AaABAg.AVTcM7BddB4AVUybbEgPrD
24942362322b88d8,649e8b4a73a58f56,mE3AiFEkSP8,UCzuqE7-t13O4NIDYJfakrhw,2026-03-24 01:31:32+00:00,UgyAMY9AJYV53AsdtLh4AaABAg.AUiQV741dXXAUiR5gLJGFf
905af409ebda536c,f5b08a647a9f2c55,2sbvbKlbj6Q,UCiDyg5GUMxZiHiwiQ29Nwhw,2026-04-12 09:43:00+00:00,UgyB5kPJ1xqgNcqBtq14AaABAg.AVRcUC9mg_IAVVERrmDpS3
6b76f73fa212c026,3327286b170b53f6,T2WxWBNXB-Y,UCXIJgqnII2ZOINSWNOGFThA,2026-05-15 18:57:39+00:00,UgyB95hhlAw6t-uN2iR4AaABAg.AWoFo6y9X0PAWqC9D_CAox
fa7a4afa39bc2761,8b2aa648ba911bf3,3suCKwq8MVA,UC_TneqvSfh-KsIyZMlJjVsQ,2026-03-09 17:26:11+00:00,UgyBkHmMtZBOQGVnJAd4AaABAg.AU8LzjFX_CTAU8WQcOXaol
14f83e0223151ed0,2b90264e7fc10d98,o3Ma1LkyTJk,UCrp_UI8XtuYfpiqluWLD7Lw,2026-04-28 17:58:44+00:00,UgyDDOvEEr6iu6vdon14AaABAg.AW9FmmkVYPgAW9JtjzM4mB
b0882714e402338e,833192b0ab13eec8,HM_ooU-SIQs,UCeY0bbntWzzVIaj2z3QigXg,2026-04-22 02:22:39+00:00,UgyE1UtCLwFIZ_GHJqh4AaABAg.AVt5FErLgk0AVtC-RdDTqc
ea9dca1f83d44774,129d3b622355b0f3,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 14:43:10+00:00,UgyEUt-noZVk1bdDz0l4AaABAg.AToKZ06iIgEATocPbG53Gh
67ebc6e6bf3e109c,d826dae1b2f7a282,P2eCQKHb_Ww,UCwqusr8YDwM-3mEYTDeJHzw,2026-03-01 16:20:39+00:00,UgyEXjLlnrcPXwUKTa14AaABAg.AToZGStzYqjATonZgCdGbE
332b21f000f407e2,384b064ad5bf5835,xd9boh45qC4,UC8p1vwvWtl6T73JiExfWs1g,2026-03-01 21:43:17+00:00,UgyErokRldbUe7385Vx4AaABAg.ATpBXp1tuH5ATpNUeqWcRG
7c5e469a8f4388aa,384b064ad5bf5835,xd9boh45qC4,UC8p1vwvWtl6T73JiExfWs1g,2026-03-02 00:04:45+00:00,UgyErokRldbUe7385Vx4AaABAg.ATpBXp1tuH5ATpcfkqGEjS
59b9659b7999bedf,f108b8e3e4784cfb,nDeuSQOnT2s,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-17 01:51:32+00:00,UgyEvvq0G9mQ1HkZ2Rd4AaABAg.AUROlG6o8A5AURRp4uU5Sk
a93ce787e2ee389f,03c1568c22fd4dab,oEhLBAF7Pps,UCupvZG-5ko_eiXAupbDfxWw,2026-03-18 13:10:05+00:00,UgyFHdzQkqsvSF8hkOF4AaABAg.AUU0u1x7z-DAUVEGj0HYV2
0ad0f8d28c5673d9,7fee21960fc4abee,8HWzSu29WNI,UCIzXayRP7-P0ANpq-nD-h5g,2026-04-19 18:09:19+00:00,UgyFNDweg2dlnNx5VIB4AaABAg.AVmgcDRdlXEAVn9xN_iP9X
5e1dfd68355ea63e,223b496ce1ab38d8,9be75MvSKzY,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-03-11 15:49:58+00:00,UgyGcjLjzHAnoaqT8214AaABAg.AUDQ6J9Jc-dAUDV-gi1hZf
c0ab141af038f10f,223b496ce1ab38d8,9be75MvSKzY,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-03-12 12:49:18+00:00,UgyGcjLjzHAnoaqT8214AaABAg.AUDQ6J9Jc-dAUFk7HqZyog
90f52bdfff4a77fb,8b54c6d1fa1211a1,pdszb79VEbo,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-16 03:17:47+00:00,UgyI0chBxQiBHciQ-SZ4AaABAg.AUOkakwNISfAUP0tsEUfjv
8b53e32e6f1f9cda,61b6585ef77dbf93,7Di5PTCsf5I,UCqqjiYoD0nP1fR6vf5AcSfQ,2026-05-14 17:50:48+00:00,UgyI6ReDcCQ0Oa3xsTt4AaABAg.AWhu1BbW4spAWnVhdXtGZN
905af409ebda536c,c4fdcaf05aac19d9,2sbvbKlbj6Q,UCiDyg5GUMxZiHiwiQ29Nwhw,2026-04-12 09:44:26+00:00,UgyIGJYFgETFsZKpB514AaABAg.AVT-iapvTn7AVVEbOmHB2m
01148e8f0ebfeb17,7400630c04ee43f4,cF5vpHAnVbQ,UCXIJgqnII2ZOINSWNOGFThA,2026-05-14 15:32:57+00:00,UgyJCZOTmzG4Yuz4oOl4AaABAg.AWnBASlGfFjAWnFw4Pico4
036364e4a5b1a867,b0fca53c2d990582,HM_ooU-SIQs,UCeY0bbntWzzVIaj2z3QigXg,2026-04-22 03:48:27+00:00,UgyJLj570O92T95T8wl4AaABAg.AVt4gLsv-4oAVtLos_i5Cp
df9327096ec1115d,d486bf95587b9d39,Jn5GzGtpcls,UCVhtkN7-c8mA8GXEoxS4YQw,2026-04-07 14:14:52+00:00,UgyJYRGkw1rcawOuUsh4AaABAg.AVIVvHXH4KAAVIq_iyKZLw
0d4f24bec8e3bd5e,df7eaa3cf8fd0463,ICBjPCfOTn4,UC-uhvujip5deVcEtLxnW8qg,2026-05-13 10:35:54+00:00,UgyJoUrerNrapg-ogx14AaABAg.AWk5bqmoFixAWk98RWDx8_
1eee4f34ab1abc6c,1d56f28c6146a406,YWc8vMTkgK0,UCknLrEdhRCp1aegoMqRaCZg,2026-04-29 11:43:21+00:00,UgyKbH5u3ZwRrRlpBx94AaABAg.AWAMZpFA05uAWBDjE4f15K
78485c25ad217781,1d56f28c6146a406,YWc8vMTkgK0,UCknLrEdhRCp1aegoMqRaCZg,2026-04-30 03:04:04+00:00,UgyKbH5u3ZwRrRlpBx94AaABAg.AWAMZpFA05uAWCs5n7PG4f
dc316bedc68016c7,1d56f28c6146a406,YWc8vMTkgK0,UCknLrEdhRCp1aegoMqRaCZg,2026-04-30 14:27:43+00:00,UgyKbH5u3ZwRrRlpBx94AaABAg.AWAMZpFA05uAWE5KwOGnNC
cf35a36591945936,1d56f28c6146a406,YWc8vMTkgK0,UCknLrEdhRCp1aegoMqRaCZg,2026-05-01 15:26:16+00:00,UgyKbH5u3ZwRrRlpBx94AaABAg.AWAMZpFA05uAWGlpgoWuYa
12e19846b4345b5c,ec85f471a172ea48,QruqqIqNt38,UC6-y2wMNk24Fi-J2qbTTYQA,2026-05-08 22:10:26+00:00,UgyKy88dobQGoT24uMp4AaABAg.AWWnKUCYc-2AWZWdynfYsj
107831ffd123f303,38973e47eed884e4,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 12:28:22+00:00,UgyLbVGa6TBSX53bTah4AaABAg.AToMiKGdsWmAToNzHmMi5Z
410063e75abb8e12,af9247eee80938c2,oEhLBAF7Pps,UCupvZG-5ko_eiXAupbDfxWw,2026-03-18 06:46:21+00:00,UgyLe7sGyNkPOFCidH14AaABAg.AUU69i8iUl2AUUYMCp00Os
05b70e1f074fa2aa,3912b505f790c646,2sbvbKlbj6Q,UCiDyg5GUMxZiHiwiQ29Nwhw,2026-04-11 08:06:43+00:00,UgyLrcswinViqh70zwJ4AaABAg.AVS1oLLTzMNAVSUctZwb0a
9f087cfa9c87f360,402031cf1f148c25,Jn5GzGtpcls,UCVhtkN7-c8mA8GXEoxS4YQw,2026-04-09 17:43:19+00:00,UgyN94vJklH5_U1j-4V4AaABAg.AVNr6SmB-fwAVON1Ca40Sq
e37eb7aebad3b4be,ba13027d3d8b8b1d,ruOkuy3Tqv0,UCT_yBgKSiwb3WP4ACPnF5nA,2026-03-04 19:51:02+00:00,UgyNATp6Z92mXcZwXWt4AaABAg.ATwsVam6RvpATwu16hi-Oq
6a43e0311cfd0c1f,ba13027d3d8b8b1d,ruOkuy3Tqv0,UCT_yBgKSiwb3WP4ACPnF5nA,2026-03-04 20:03:02+00:00,UgyNATp6Z92mXcZwXWt4AaABAg.ATwsVam6RvpATwvP2JR0i-
89b1dd6e254c7fe1,ba13027d3d8b8b1d,ruOkuy3Tqv0,UCT_yBgKSiwb3WP4ACPnF5nA,2026-03-04 21:11:22+00:00,UgyNATp6Z92mXcZwXWt4AaABAg.ATwsVam6RvpATx2D_PfCE8
0099ae8c502fb385,ba13027d3d8b8b1d,ruOkuy3Tqv0,UCT_yBgKSiwb3WP4ACPnF5nA,2026-03-04 22:32:57+00:00,UgyNATp6Z92mXcZwXWt4AaABAg.ATwsVam6RvpATxBZ1CL__h
b391928e5d6fa1c7,ba13027d3d8b8b1d,ruOkuy3Tqv0,UCT_yBgKSiwb3WP4ACPnF5nA,2026-03-04 22:59:57+00:00,UgyNATp6Z92mXcZwXWt4AaABAg.ATwsVam6RvpATxEdsGGyTw
e2235f517dfbe08c,ba13027d3d8b8b1d,ruOkuy3Tqv0,UCT_yBgKSiwb3WP4ACPnF5nA,2026-03-05 02:35:52+00:00,UgyNATp6Z92mXcZwXWt4AaABAg.ATwsVam6RvpATxcMDpBBo_
4fd4874d70182be1,ba13027d3d8b8b1d,ruOkuy3Tqv0,UCT_yBgKSiwb3WP4ACPnF5nA,2026-03-05 12:11:29+00:00,UgyNATp6Z92mXcZwXWt4AaABAg.ATwsVam6RvpATyeEAosaJ-
08f58e615d42451c,a63d897f9b6806e8,jZVMK-DwoPk,UChqUTb7kYRX8-EiaN3XFrSQ,2026-04-03 21:36:58+00:00,UgyNgmixnvq0Z_1WwmJ4AaABAg.AV8XpqBVxC-AV9L-HdZrY4
81b7a8b6e4384c05,ae2feb4dec006510,AwkYY3l0IVY,UC83jt4dlz1Gjl58fzQrrKZg,2026-04-25 02:54:57+00:00,UgyPkX6nYyHjmm_wsSt4AaABAg.AVrssMBs-_sAW-z4aayQKx
bbc378d9efbf0445,c63960e508c95cb4,fFUnDwqQMv4,UCeY0bbntWzzVIaj2z3QigXg,2026-03-26 14:47:02+00:00,UgyQIfTE0C_P3SgQd514AaABAg.AUozhOCy95_AUp-iskOViN
0107b9c19546558a,a830a9c41c1b876a,ihU4kWMvxSs,UC_gUM8rL-Lrg6O3adPW9K1g,2026-03-08 23:57:01+00:00,UgySpyl-FqyRl4vdnkN4AaABAg.AU6L2wYrejLAU6dMFLBY8p
76954d0e9537d7e3,a830a9c41c1b876a,ihU4kWMvxSs,UC_gUM8rL-Lrg6O3adPW9K1g,2026-03-09 01:46:14+00:00,UgySpyl-FqyRl4vdnkN4AaABAg.AU6L2wYrejLAU6prEV1Yvn
9b34ec43e6250337,2c5ac3d1abaa172b,DVS8dpx5Hsg,UCz8QaiQxApLq8sLNcszYyJw,2026-03-23 01:48:02+00:00,UgyUS40wWzzrYiX2s3p4AaABAg.AUeGFQZ8UR_AUftBf2_C-r
971df57d50809b27,df790f8f892f95a9,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 13:13:19+00:00,UgyVALUQJd2U7NMHxX14AaABAg.AToMW6yAhFRAToT7Wr2_iP
e9e381373eaed99c,798e3ae244bbed6a,K9kNiVLrudM,UCK7tptUDHh-RYDsdxO1-5QQ,2026-05-09 21:12:41+00:00,UgyVDQSSre4NbkSkC5h4AaABAg.AW_CfZ_aLs7AWazpug5c1w
b494187a4149cf35,bddc9d206604d1d2,es6wdlVr4h8,UC2jAaGokCVg5765VwbznCig,2026-05-15 09:19:31+00:00,UgyVG2WZU2BOfKaVAzp4AaABAg.AWn75klEnhdAWp9znM9JuL
e98114625378605e,98ab4eeafdb15ae6,ICBjPCfOTn4,UC-uhvujip5deVcEtLxnW8qg,2026-05-14 15:50:25+00:00,UgyVjPrTn9M5ba04ZOF4AaABAg.AWkDLdSlY6NAWnHvzAEqaq
abe02582cf5048eb,98ab4eeafdb15ae6,ICBjPCfOTn4,UC-uhvujip5deVcEtLxnW8qg,2026-05-15 02:19:38+00:00,UgyVjPrTn9M5ba04ZOF4AaABAg.AWkDLdSlY6NAWoPwS0nNOf
de0e6056464af6c5,7597b02d5cd21cd3,YPIkNV9D3Hk,UC6-y2wMNk24Fi-J2qbTTYQA,2026-04-27 04:29:27+00:00,UgyX4nmjSWql8grV9-R4AaABAg.AVxdAAUhmAzAW5IUY2cBEl
695f62e010a411ba,63b7c0fafeead295,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 23:00:29+00:00,UgyY8_r_6Pc1Tnnvtk94AaABAg.ATokjmAfryDATpWK4XYsTq
619f2cf320766eed,8cea0e9b3c35abba,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 13:11:50+00:00,UgyYP8K8lnJJmIyL4zJ4AaABAg.AToSZ-qGhI8AToSxduiCuU
e833c274e7416b20,8cea0e9b3c35abba,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 15:37:33+00:00,UgyYP8K8lnJJmIyL4zJ4AaABAg.AToSZ-qGhI8AToicxCjycS
15f394922673fe3a,ce14a9a9607f6b7c,pu4unt4_3MA,UC6RJ7-PaXg6TIH2BzZfTV7w,2026-03-11 14:04:28+00:00,UgyYuDNbQVPSg-4C5lJ4AaABAg.AUCsuWPrOebAUDIvv1bqRA
3c92d4fdac5e57ea,ce14a9a9607f6b7c,pu4unt4_3MA,UC6RJ7-PaXg6TIH2BzZfTV7w,2026-03-12 04:53:30+00:00,UgyYuDNbQVPSg-4C5lJ4AaABAg.AUCsuWPrOebAUEtfT-fbfp
a69523ddd007eeae,ce14a9a9607f6b7c,pu4unt4_3MA,UC6RJ7-PaXg6TIH2BzZfTV7w,2026-03-12 15:43:11+00:00,UgyYuDNbQVPSg-4C5lJ4AaABAg.AUCsuWPrOebAUG30q_4UxF
843b52e13f06fa81,3a855756baa3f85d,_I1yJ5g33OQ,UCqqjiYoD0nP1fR6vf5AcSfQ,2026-05-09 05:34:09+00:00,UgyZc1Z4ixbQnTEChyF4AaABAg.AWUvIBjymf2AW_JQslsVNc
843b52e13f06fa81,3a855756baa3f85d,_I1yJ5g33OQ,UCqqjiYoD0nP1fR6vf5AcSfQ,2026-05-09 05:36:56+00:00,UgyZc1Z4ixbQnTEChyF4AaABAg.AWUvIBjymf2AW_JkLQNz-X
9f620503d82e841e,3a855756baa3f85d,_I1yJ5g33OQ,UCqqjiYoD0nP1fR6vf5AcSfQ,2026-05-12 21:38:24+00:00,UgyZc1Z4ixbQnTEChyF4AaABAg.AWUvIBjymf2AWil9tCMlOE
4c8c2306e89c69d3,4921a4c8e1f3423f,oEhLBAF7Pps,UCupvZG-5ko_eiXAupbDfxWw,2026-03-19 03:07:46+00:00,UgyZp_HWDZNNZNYBp494AaABAg.AUUMFrQ0etZAUWj8BVY8pZ
118b3b180c0b2bac,d98129444f397294,dBAp6nwvYdg,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-22 23:47:29+00:00,UgyarmlMeKLSZZnpzvZ4AaABAg.AVvMRmU0aTMAVvV1qecqZY
f63293b31f703521,5c23a8e2dd46dccb,pdszb79VEbo,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-16 00:22:31+00:00,UgybMRk29yBid4au0IV4AaABAg.AUOeYgz7EHWAUOhqBuowu5
f66e4cc5a1373cd6,7253e43ea2c26909,UiIan-aa4Hw,UCHZA_aJuGa4jEoJs6KW-_pw,2026-05-05 22:20:41+00:00,UgybqvHJrI9rN39NoPl4AaABAg.AWOoHvSq-UfAWRoRRCzF7l
257bc4bc64871870,9269e672e7766643,pu4unt4_3MA,UC6RJ7-PaXg6TIH2BzZfTV7w,2026-03-12 09:28:14+00:00,UgybybTXAI2htwKzjzN4AaABAg.AUEiZMHYvTiAUFO6aOBpry
1a9ef1d5e847a872,d152d1828f8673d9,goU1JsRbJ84,UCeQ8yzZhjJ7svzXBqYzmyMA,2026-05-12 09:52:59+00:00,UgyfQX_gzjXVFGeUKOB4AaABAg.AWhK4s3YkHrAWhVRFXH2jL
9843ce57896208e6,4b5eed43e2213a96,RBywScS5-Ao,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-05-12 13:35:34+00:00,Ugyhe1sG7SJz3EFBfhp4AaABAg.AWhVH4VUcpMAWhtua255m-
7aed4bf28dc59f9b,f22915f6a0d330c2,M9gZ7AAoCxg,UC_gUM8rL-Lrg6O3adPW9K1g,2026-03-05 09:24:30+00:00,UgyiIiql69nQJ3gpNSd4AaABAg.ATyKydCKB7aATyM77wO17G
b86b3b0539796170,888b0619dc23c82c,YWc8vMTkgK0,UCknLrEdhRCp1aegoMqRaCZg,2026-04-29 12:22:17+00:00,UgyinlPDw8pr1D8-FB14AaABAg.AWAin1KBz3LAWBIBNRDcGU
fd6f1ebe14b5ce15,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 18:23:25+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTaCgIXEWG
fc65b701f8b25514,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 18:34:56+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTbX1DudFk
469f6bd01690baf4,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 18:46:00+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTcn674Dpu
a4c2faae21993ae6,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 18:51:48+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTdSYT4dau
7c0e7520144b8a4f,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 19:17:13+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTgMjLDQuY
b89d46fb1cef4857,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 19:17:40+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTgQ0p_OND
7c0e7520144b8a4f,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 19:21:56+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTguHBvYZ2
185dfd68f9677ab2,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 19:45:07+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTjZ0AEFaP
8e84d2673fa12393,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 19:48:08+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTju9vT0Qz
aa437c168f83c38a,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 20:09:43+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTmNFSE640
a33d0a5e99f46e5f,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 20:31:29+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTorejLgri
0c85926ed3b855f3,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 20:59:45+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTs5hhNrwr
1524a7c2e92a68cf,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 21:44:43+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVTxF3NJ49S
167c20911cc08cee,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 22:30:16+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVU1SfEP2b7
5629d7652d7eca35,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 22:54:31+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVU4EIewPaD
fa240d80473f851b,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-11 23:27:39+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVU80vxsFuA
3ec3185455f6a8fb,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-12 02:32:24+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVUTA-eGv8x
9ce4d754ff9ee55a,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-12 03:04:23+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVUWpKcD82E
82794f7ca5fb5fd6,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-12 06:25:38+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVUsrN6bqUh
82794f7ca5fb5fd6,ba13027d3d8b8b1d,2Nu4qbbOj2M,UCT_yBgKSiwb3WP4ACPnF5nA,2026-04-14 04:04:01+00:00,UgyipOVORSDBj3ns_YN4AaABAg.AVTZn17KLC4AVZmEpDTZp6
ebc5dcc7780a04ed,281ae869c2a3a46d,WevIk1SRPm0,UCR0fZh5SBxxMNYdg0VzRFkg,2026-04-24 17:21:23+00:00,Ugyje-bpYhpPXxNZXLB4AaABAg.AVx4LKt4WWbAVzxRiUDQWt
38e1b3c54393879b,feb3de58b7076c53,AwkYY3l0IVY,UC83jt4dlz1Gjl58fzQrrKZg,2026-04-20 10:19:22+00:00,UgyjlitTFnwAKm8LKHt4AaABAg.AVorHyfpWmoAVotyGCdg7i
290f392b11cb60ca,feb3de58b7076c53,AwkYY3l0IVY,UC83jt4dlz1Gjl58fzQrrKZg,2026-04-20 10:43:31+00:00,UgyjlitTFnwAKm8LKHt4AaABAg.AVorHyfpWmoAVowj4lLQW4
c029819413658623,4d61b31d6ebe1085,8HWzSu29WNI,UCIzXayRP7-P0ANpq-nD-h5g,2026-04-21 04:11:50+00:00,Ugyjs6apuqxKcnPCGdJ4AaABAg.AVmtJ1BR_9lAVqohB0miqt
fc7bc8d946eb24cf,5ede617b780231bb,SLjtrGi2DIc,UCw8Fc5R0Q5yyS3KrDCPM3xg,2026-03-13 05:13:30+00:00,UgylSBTkbHXmxOKnDL94AaABAg.AUGw-I8ypYuAUHVkkHIpt4
1993f11f58f04c14,5ede617b780231bb,SLjtrGi2DIc,UCw8Fc5R0Q5yyS3KrDCPM3xg,2026-03-14 23:15:44+00:00,UgylSBTkbHXmxOKnDL94AaABAg.AUGw-I8ypYuAUM0PC2vjEm
50680a80184c677b,818f3cd9ddf7c858,ICBjPCfOTn4,UC-uhvujip5deVcEtLxnW8qg,2026-05-13 13:20:54+00:00,UgymNLu9bFgFvV143qB4AaABAg.AWkA62sHy9NAWkS1-QDox9
cc48f7c218a7bda8,818f3cd9ddf7c858,ICBjPCfOTn4,UC-uhvujip5deVcEtLxnW8qg,2026-05-13 15:32:25+00:00,UgymNLu9bFgFvV143qB4AaABAg.AWkA62sHy9NAWkg4It5IXI
792867ccf6e6b8ad,32516893e800ac9c,MXKheUrYINM,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-05-01 12:01:11+00:00,Ugyn1sdgl4eGXCmwjKh4AaABAg.AWBQTLaxq_NAWGPMd6QaS0
e2cc4e4c01fb6e1b,fc9080ff33195b0f,ddzF6ZQ6qC0,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-16 11:16:10+00:00,UgypA9W90AX_ENVQgJJ4AaABAg.AUNd4kJdfuDAUPsdcOH21b
7dc9ad12a1bc317d,42662a73bf51002c,ICBjPCfOTn4,UC-uhvujip5deVcEtLxnW8qg,2026-05-13 11:15:53+00:00,Ugypi8lfSY7UMQJVs-54AaABAg.AWkDTe3SRFDAWkDiMIPFy0
e23686a90c884f89,6e35c3e38f07fcc9,BpHhN0vqP0k,UCupvZG-5ko_eiXAupbDfxWw,2026-04-19 18:32:58+00:00,Ugyplxsmg4DkAQ63NuR4AaABAg.AVmCEk2tdISAVnCeeCMXJz
11c6c7dbd9d58526,5c13239c9f511950,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-15 10:26:53+00:00,Ugyq-7jUGY1zveTWY0Z4AaABAg.AVaVklSoj84AVc1qwGRFEL
